"GEOID","Year","Units","WASL","HSPE","SBA","LIHTC_Units","PUB_Units","Test_Level","Treated","Treatment"
5308940,2005,0,1,0,0,0,0,2.47,0,0
5308940,2006,0,1,0,0,0,0,2.36,0,0
5308940,2007,0,1,0,0,0,0,2.64,0,0
5308940,2008,0,1,0,0,0,0,2.4,0,0
5308940,2009,0,0,1,0,0,0,2.38,0,0
5308940,2010,0,0,1,0,0,0,2.71,0,0
5308940,2011,0,0,1,0,0,0,2.6,0,0
5308940,2012,0,0,1,0,0,0,2.4,0,0
5308940,2013,0,0,1,0,0,0,2.61,0,0
5308940,2014,0,0,1,0,0,0,2.2,0,0
5308940,2015,0,0,0,1,0,0,2.16,0,0
5308970,2002,0,1,0,0,0,0,1.39,0,0
5308970,2003,0,1,0,0,0,0,1.61,0,0
5308970,2004,0,1,0,0,0,0,1.96,0,0
5308970,2005,0,1,0,0,0,0,1.68,0,0
5308970,2006,0,1,0,0,0,0,1.61,0,0
5308970,2007,50,1,0,0,50,0,2.02,1,1
5308970,2008,0,1,0,0,0,0,1.82,1,0
5308970,2009,0,0,1,0,0,0,1.82,1,0
5308970,2010,25,0,1,0,25,0,1.67,1,1
5308970,2011,29,0,1,0,29,0,2.01,1,1
5308970,2012,0,0,1,0,0,0,2.15,1,0
5308970,2013,0,0,1,0,0,0,2.33,1,0
5308970,2014,0,0,1,0,0,0,0,1,0
5308970,2015,0,0,0,1,0,0,1.51,1,0
5309000,2002,0,1,0,0,0,0,1.5,0,0
5309000,2003,0,1,0,0,0,0,1.78,0,0
5309000,2004,0,1,0,0,0,0,1.8,0,0
5309000,2005,0,1,0,0,0,0,1.83,0,0
5309000,2006,0,1,0,0,0,0,1.93,0,0
5309000,2007,0,1,0,0,0,0,2.59,0,0
5309000,2008,0,1,0,0,0,0,1.89,0,0
5309000,2009,0,0,1,0,0,0,1.64,0,0
5309000,2010,0,0,1,0,0,0,2.26,0,0
5309000,2011,0,0,1,0,0,0,2.27,0,0
5309000,2012,0,0,1,0,0,0,2.3,0,0
5309000,2013,0,0,1,0,0,0,2.37,0,0
5309000,2014,0,0,1,0,0,0,0,0,0
5309000,2015,0,0,0,1,0,0,2.92,0,0
5309030,2002,0,1,0,0,0,0,1.52,0,0
5309030,2003,0,1,0,0,0,0,1.93,0,0
5309030,2004,0,1,0,0,0,0,1.89,0,0
5309030,2005,0,1,0,0,0,0,2.21,0,0
5309030,2006,0,1,0,0,0,0,2.1,0,0
5309030,2007,0,1,0,0,0,0,2.18,0,0
5309030,2008,0,1,0,0,0,0,2.24,0,0
5309030,2009,0,0,1,0,0,0,2.12,0,0
5309030,2010,0,0,1,0,0,0,2.14,0,0
5309030,2011,0,0,1,0,0,0,2.51,0,0
5309030,2012,0,0,1,0,0,0,2.29,0,0
5309030,2013,0,0,1,0,0,0,2.63,0,0
5309030,2014,0,0,1,0,0,0,2.65,0,0
5309030,2015,0,0,0,1,0,0,2.18,0,0
5309060,2002,0,1,0,0,0,0,1.56,0,0
5309060,2003,0,1,0,0,0,0,0,0,0
5309060,2004,0,1,0,0,0,0,2.58,0,0
5309060,2005,0,1,0,0,0,0,1.99,0,0
5309060,2006,0,1,0,0,0,0,2.36,0,0
5309060,2007,0,1,0,0,0,0,2.83,0,0
5309060,2008,0,1,0,0,0,0,2.53,0,0
5309060,2009,0,0,1,0,0,0,2.49,0,0
5309060,2010,0,0,1,0,0,0,2,0,0
5309060,2011,0,0,1,0,0,0,2.45,0,0
5309060,2012,0,0,1,0,0,0,2.53,0,0
5309060,2013,0,0,1,0,0,0,1.92,0,0
5309060,2014,0,0,1,0,0,0,3,0,0
5309060,2015,0,0,0,1,0,0,0.99,0,0
5309100,2002,0,1,0,0,0,0,2.18,0,0
5309100,2003,0,1,0,0,0,0,2.26,0,0
5309100,2004,0,1,0,0,0,0,2.6,0,0
5309100,2005,0,1,0,0,0,0,2.61,0,0
5309100,2006,0,1,0,0,0,0,2.55,0,0
5309100,2007,0,1,0,0,0,0,2.67,0,0
5309100,2008,0,1,0,0,0,0,2.62,0,0
5309100,2009,0,0,1,0,0,0,2.66,0,0
5309100,2010,0,0,1,0,0,0,2.59,0,0
5309100,2011,0,0,1,0,0,0,2.61,0,0
5309100,2012,0,0,1,0,0,0,2.73,0,0
5309100,2013,0,0,1,0,0,0,2.95,0,0
5309100,2014,0,0,1,0,0,0,2.88,0,0
5309100,2015,0,0,0,1,0,0,2.53,0,0
5309150,2002,0,1,0,0,0,0,1.37,0,0
5309150,2003,0,1,0,0,0,0,1.28,0,0
5309150,2004,0,1,0,0,0,0,1.99,0,0
5309150,2005,0,1,0,0,0,0,2.12,0,0
5309150,2006,0,1,0,0,0,0,2.18,0,0
5309150,2007,0,1,0,0,0,0,2.18,0,0
5309150,2008,0,1,0,0,0,0,1.75,0,0
5309150,2009,0,0,1,0,0,0,1.81,0,0
5309150,2010,0,0,1,0,0,0,1.62,0,0
5309150,2011,0,0,1,0,0,0,2.2,0,0
5309150,2012,0,0,1,0,0,0,2.75,0,0
5309150,2013,0,0,1,0,0,0,2.65,0,0
5309150,2014,0,0,1,0,0,0,2.46,0,0
5309150,2015,0,0,0,1,0,0,2.56,0,0
5309180,2002,0,1,0,0,0,0,2.03,0,0
5309180,2003,0,1,0,0,0,0,2.26,0,0
5309180,2004,0,1,0,0,0,0,2.6,0,0
5309180,2005,0,1,0,0,0,0,2.79,0,0
5309180,2006,0,1,0,0,0,0,2.79,0,0
5309180,2007,0,1,0,0,0,0,2.76,0,0
5309180,2008,0,1,0,0,0,0,2.91,0,0
5309180,2009,0,0,1,0,0,0,2.82,0,0
5309180,2010,0,0,1,0,0,0,2.94,0,0
5309180,2011,0,0,1,0,0,0,3.13,0,0
5309180,2012,0,0,1,0,0,0,3.04,0,0
5309180,2013,0,0,1,0,0,0,3.14,0,0
5309180,2014,0,0,1,0,0,0,2.93,0,0
5309180,2015,0,0,0,1,0,0,3.08,0,0
5309240,2002,0,1,0,0,0,0,1.38,0,0
5309240,2003,0,1,0,0,0,0,1.75,0,0
5309240,2004,0,1,0,0,0,0,1.52,0,0
5309240,2005,0,1,0,0,0,0,0.91,0,0
5309240,2006,0,1,0,0,0,0,1.99,0,0
5309240,2007,0,1,0,0,0,0,1.92,0,0
5309240,2008,0,1,0,0,0,0,2.42,0,0
5309240,2009,0,0,1,0,0,0,2.09,0,0
5309240,2010,0,0,1,0,0,0,1.84,0,0
5309240,2011,0,0,1,0,0,0,2.25,0,0
5309240,2012,0,0,1,0,0,0,2.03,0,0
5309240,2013,0,0,1,0,0,0,2.35,0,0
5309240,2014,0,0,1,0,0,0,2.09,0,0
5309240,2015,0,0,0,1,0,0,1.91,0,0
5309270,2002,344,1,0,0,344,0,1.851667,1,1
5309270,2003,332,1,0,0,332,0,2.1,1,1
5309270,2004,499,1,0,0,499,0,2.21,1,1
5309270,2005,0,1,0,0,0,0,2.28,1,0
5309270,2006,0,1,0,0,0,0,2.23,1,0
5309270,2007,25,1,0,0,25,0,2.35,1,1
5309270,2008,40,1,0,0,40,0,2.24,1,1
5309270,2009,0,0,1,0,0,0,2.26,1,0
5309270,2010,0,0,1,0,0,0,2.35,1,0
5309270,2011,48,0,1,0,48,0,2.42,1,1
5309270,2012,76,0,1,0,76,0,2.42,1,1
5309270,2013,102,0,1,0,102,0,2.6,1,1
5309270,2014,260,0,1,0,260,0,2.42,1,1
5309270,2015,0,0,0,1,0,0,2.26,1,0
5309300,2002,0,1,0,0,0,0,2.32,0,0
5309300,2003,0,1,0,0,0,0,2.45,0,0
5309300,2004,0,1,0,0,0,0,2.82,0,0
5309300,2005,0,1,0,0,0,0,3.16,0,0
5309300,2006,0,1,0,0,0,0,2.56,0,0
5309300,2007,25,1,0,0,25,0,2.89,1,1
5309300,2008,0,1,0,0,0,0,2.76,1,0
5309300,2009,0,0,1,0,0,0,3.13,1,0
5309300,2010,0,0,1,0,0,0,3.04,1,0
5309300,2011,0,0,1,0,0,0,3.19,1,0
5309300,2012,0,0,1,0,0,0,3.26,1,0
5309300,2013,0,0,1,0,0,0,3.14,1,0
5309300,2014,0,0,1,0,0,0,3.1,1,0
5309300,2015,0,0,0,1,0,0,2.76,1,0
5309330,2002,0,1,0,0,0,0,1.81,0,0
5309330,2003,0,1,0,0,0,0,1.99,0,0
5309330,2004,0,1,0,0,0,0,2.12,0,0
5309330,2005,0,1,0,0,0,0,2.33,0,0
5309330,2006,0,1,0,0,0,0,2.28,0,0
5309330,2007,0,1,0,0,0,0,2.34,0,0
5309330,2008,0,1,0,0,0,0,2.51,0,0
5309330,2009,0,0,1,0,0,0,2.34,0,0
5309330,2010,0,0,1,0,0,0,2.66,0,0
5309330,2011,0,0,1,0,0,0,2.59,0,0
5309330,2012,0,0,1,0,0,0,2.88,0,0
5309330,2013,0,0,1,0,0,0,3.08,0,0
5309330,2014,0,0,1,0,0,0,2.63,0,0
5309330,2015,0,0,0,1,0,0,2.17,0,0
5309360,2002,0,1,0,0,0,0,1.34,0,0
5309360,2003,0,1,0,0,0,0,1.33,0,0
5309360,2004,44,1,0,0,44,0,1.5,1,1
5309360,2005,0,1,0,0,0,0,1.49,1,0
5309360,2006,0,1,0,0,0,0,1.58,1,0
5309360,2007,0,1,0,0,0,0,2,1,0
5309360,2008,0,1,0,0,0,0,1.47,1,0
5309360,2009,0,0,1,0,0,0,1.61,1,0
5309360,2010,0,0,1,0,0,0,1.61,1,0
5309360,2011,0,0,1,0,0,0,1.91,1,0
5309360,2012,0,0,1,0,0,0,2.04,1,0
5309360,2013,0,0,1,0,0,0,2.05,1,0
5309360,2015,0,0,0,1,0,0,1.84,1,0
5309390,2002,0,1,0,0,0,0,1.3,0,0
5309390,2003,0,1,0,0,0,0,1.92,0,0
5309390,2004,0,1,0,0,0,0,2.02,0,0
5309390,2005,0,1,0,0,0,0,2.38,0,0
5309390,2006,0,1,0,0,0,0,2.17,0,0
5309390,2007,0,1,0,0,0,0,2.41,0,0
5309390,2008,0,1,0,0,0,0,2.19,0,0
5309390,2009,0,0,1,0,0,0,2.58,0,0
5309390,2010,0,0,1,0,0,0,2.18,0,0
5309390,2011,0,0,1,0,0,0,1.93,0,0
5309390,2012,0,0,1,0,0,0,2.21,0,0
5309390,2013,0,0,1,0,0,0,3.04,0,0
5309390,2015,0,0,0,1,0,0,2.2,NA,0
5309450,2002,0,1,0,0,0,0,1.8,0,0
5309450,2003,0,1,0,0,0,0,1.98,0,0
5309450,2004,0,1,0,0,0,0,2.34,0,0
5309450,2005,74,1,0,0,74,0,2.35,1,1
5309450,2006,0,1,0,0,0,0,2.35,1,0
5309450,2007,0,1,0,0,0,0,2.29,1,0
5309450,2008,0,1,0,0,0,0,2.19,1,0
5309450,2009,34,0,1,0,34,0,2.24,1,1
5309450,2010,0,0,1,0,0,0,2.42,1,0
5309450,2011,0,0,1,0,0,0,2.3,1,0
5309450,2012,0,0,1,0,0,0,2.14,1,0
5309450,2013,0,0,1,0,0,0,2.37,1,0
5309450,2014,43,0,1,0,43,0,2.38,1,1
5309450,2015,0,0,0,1,0,0,1.97,1,0
5309480,2002,0,1,0,0,0,0,1.42,0,0
5309480,2003,0,1,0,0,0,0,1.43,0,0
5309480,2004,0,1,0,0,0,0,1.79,0,0
5309480,2005,25,1,0,0,25,0,1.87,1,1
5309480,2006,0,1,0,0,0,0,1.81,1,0
5309480,2007,25,1,0,0,25,0,1.94,1,1
5309480,2008,0,1,0,0,0,0,1.91,1,0
5309480,2009,51,0,1,0,51,0,1.76,1,1
5309480,2010,0,0,1,0,0,0,1.94,1,0
5309480,2011,0,0,1,0,0,0,1.88,1,0
5309480,2012,0,0,1,0,0,0,1.6,1,0
5309480,2013,0,0,1,0,0,0,2,1,0
5309480,2014,0,0,1,0,0,0,1.96,1,0
5309480,2015,0,0,0,1,0,0,2.02,1,0
5309510,2002,0,1,0,0,0,0,1.55,0,0
5309510,2003,0,1,0,0,0,0,1.34,0,0
5309510,2004,30,1,0,0,30,0,1.75,1,1
5309510,2005,0,1,0,0,0,0,1.82,1,0
5309510,2006,0,1,0,0,0,0,1.92,1,0
5309510,2007,0,1,0,0,0,0,2.38,1,0
5309510,2008,0,1,0,0,0,0,1.65,1,0
5309510,2009,0,0,1,0,0,0,1.7,1,0
5309510,2010,0,0,1,0,0,0,1.88,1,0
5309510,2011,0,0,1,0,0,0,1.93,1,0
5309510,2012,0,0,1,0,0,0,2.3,1,0
5309510,2013,0,0,1,0,0,0,2.25,1,0
5309510,2014,0,0,1,0,0,0,2.68,1,0
5309510,2015,0,0,0,1,0,0,2.16,1,0
5309540,2002,0,1,0,0,0,0,1.675,0,0
5309540,2003,0,1,0,0,0,0,2.11,0,0
5309540,2004,0,1,0,0,0,0,2.37,0,0
5309540,2005,0,1,0,0,0,0,2.67,0,0
5309540,2006,0,1,0,0,0,0,2.31,0,0
5309540,2007,0,1,0,0,0,0,2.68,0,0
5309540,2008,28,1,0,0,28,0,2.42,1,1
5309540,2009,0,0,1,0,0,0,2.55,1,0
5309540,2010,0,0,1,0,0,0,2.55,1,0
5309540,2011,0,0,1,0,0,0,2.39,1,0
5309540,2012,0,0,1,0,0,0,2.61,1,0
5309540,2013,0,0,1,0,0,0,2.7,1,0
5309540,2014,0,0,1,0,0,0,2.53,1,0
5309540,2015,0,0,0,1,0,0,2.33,1,0
5309600,2002,0,1,0,0,0,0,1.46,0,0
5309600,2003,0,1,0,0,0,0,1.8,0,0
5309600,2004,0,1,0,0,0,0,2.35,0,0
5309600,2005,0,1,0,0,0,0,2.26,0,0
5309600,2006,0,1,0,0,0,0,1.54,0,0
5309600,2007,0,1,0,0,0,0,2.16,0,0
5309600,2008,0,1,0,0,0,0,2,0,0
5309600,2009,0,0,1,0,0,0,2.41,0,0
5309600,2010,0,0,1,0,0,0,1.9,0,0
5309600,2011,0,0,1,0,0,0,2.35,0,0
5309600,2012,0,0,1,0,0,0,2.05,0,0
5309600,2013,0,0,1,0,0,0,2.32,0,0
5309600,2015,0,0,0,1,0,0,2.25,NA,0
5309630,2002,0,1,0,0,0,0,1.54,0,0
5309630,2003,0,1,0,0,0,0,1.64,0,0
5309630,2004,0,1,0,0,0,0,1.86,0,0
5309630,2005,0,1,0,0,0,0,1.92,0,0
5309630,2006,0,1,0,0,0,0,1.45,0,0
5309630,2007,0,1,0,0,0,0,2.08,0,0
5309630,2008,0,1,0,0,0,0,1.65,0,0
5309630,2009,0,0,1,0,0,0,1.71,0,0
5309630,2010,0,0,1,0,0,0,1.85,0,0
5309630,2011,0,0,1,0,0,0,1.66,0,0
5309630,2012,0,0,1,0,0,0,1.35,0,0
5309630,2013,0,0,1,0,0,0,2.37,0,0
5309630,2015,0,0,0,1,0,0,1.52,NA,0
5309660,2002,0,1,0,0,0,0,1.7325,0,0
5309660,2003,50,1,0,0,50,0,1.95,1,1
5309660,2004,0,1,0,0,0,0,2.18,1,0
5309660,2005,0,1,0,0,0,0,2.28,1,0
5309660,2006,0,1,0,0,0,0,2.29,1,0
5309660,2007,26,1,0,0,26,0,2.44,1,1
5309660,2008,0,1,0,0,0,0,2.32,1,0
5309660,2009,0,0,1,0,0,0,2.42,1,0
5309660,2010,0,0,1,0,0,0,2.41,1,0
5309660,2011,0,0,1,0,0,0,2.45,1,0
5309660,2012,0,0,1,0,0,0,2.51,1,0
5309660,2013,0,0,1,0,0,0,2.44,1,0
5309660,2015,0,0,0,1,0,0,2.22,1,0
5309690,2002,0,1,0,0,0,0,2.17,0,0
5309690,2003,0,1,0,0,0,0,2.45,0,0
5309690,2004,0,1,0,0,0,0,2.29,0,0
5309690,2005,0,1,0,0,0,0,2.55,0,0
5309690,2006,0,1,0,0,0,0,2.29,0,0
5309690,2007,0,1,0,0,0,0,2.63,0,0
5309690,2008,0,1,0,0,0,0,2.35,0,0
5309690,2009,0,0,1,0,0,0,2.22,0,0
5309690,2010,0,0,1,0,0,0,2.36,0,0
5309690,2011,0,0,1,0,0,0,2.5,0,0
5309690,2012,0,0,1,0,0,0,2.37,0,0
5309690,2013,0,0,1,0,0,0,2.7,0,0
5309690,2014,0,0,1,0,0,0,2.55,0,0
5309690,2015,0,0,0,1,0,0,2.29,0,0
5309720,2002,0,1,0,0,0,0,2.06,0,0
5309720,2003,0,1,0,0,0,0,2.37,0,0
5309720,2004,0,1,0,0,0,0,2.56,0,0
5309720,2005,0,1,0,0,0,0,2.62,0,0
5309720,2006,0,1,0,0,0,0,2.51,0,0
5309720,2007,0,1,0,0,0,0,2.74,0,0
5309720,2008,0,1,0,0,0,0,2.5,0,0
5309720,2009,0,0,1,0,0,0,2.52,0,0
5309720,2010,0,0,1,0,0,0,2.56,0,0
5309720,2011,0,0,1,0,0,0,2.7,0,0
5309720,2012,0,0,1,0,0,0,2.67,0,0
5309720,2013,0,0,1,0,0,0,2.76,0,0
5309720,2014,0,0,1,0,0,0,0,0,0
5309720,2015,0,0,0,1,0,0,2.41,0,0
5309750,2002,0,1,0,0,0,0,1.4,0,0
5309750,2003,0,1,0,0,0,0,1.72,0,0
5309750,2004,0,1,0,0,0,0,1.9,0,0
5309750,2005,0,1,0,0,0,0,1.81,0,0
5309750,2006,0,1,0,0,0,0,1.98,0,0
5309750,2007,0,1,0,0,0,0,2.21,0,0
5309750,2008,0,1,0,0,0,0,2.25,0,0
5309750,2009,0,0,1,0,0,0,1.87,0,0
5309750,2010,0,0,1,0,0,0,2.04,0,0
5309750,2011,0,0,1,0,0,0,2.4,0,0
5309750,2012,0,0,1,0,0,0,2.55,0,0
5309750,2013,0,0,1,0,0,0,2.43,0,0
5309750,2014,0,0,1,0,0,0,2.52,0,0
5309750,2015,0,0,0,1,0,0,1.97,0,0
5309780,2002,0,1,0,0,0,0,1.385,0,0
5309780,2003,0,1,0,0,0,0,1.67,0,0
5309780,2004,0,1,0,0,0,0,2.08,0,0
5309780,2005,0,1,0,0,0,0,2.34,0,0
5309780,2006,0,1,0,0,0,0,2.24,0,0
5309780,2007,0,1,0,0,0,0,2.54,0,0
5309780,2008,0,1,0,0,0,0,2.32,0,0
5309780,2009,0,0,1,0,0,0,2.32,0,0
5309780,2010,0,0,1,0,0,0,2.32,0,0
5309780,2011,0,0,1,0,0,0,2.32,0,0
5309780,2012,0,0,1,0,0,0,2.41,0,0
5309780,2013,0,0,1,0,0,0,2.8,0,0
5309780,2015,0,0,0,1,0,0,2.25,NA,0
5309810,2002,0,1,0,0,0,0,2.12,0,0
5309810,2003,0,1,0,0,0,0,2.46,0,0
5309810,2004,0,1,0,0,0,0,2.19,0,0
5309810,2005,0,1,0,0,0,0,2.49,0,0
5309810,2006,0,1,0,0,0,0,2.45,0,0
5309810,2007,0,1,0,0,0,0,2.51,0,0
5309810,2008,0,1,0,0,0,0,2.38,0,0
5309810,2009,0,0,1,0,0,0,2.18,0,0
5309810,2010,0,0,1,0,0,0,2.36,0,0
5309810,2011,0,0,1,0,0,0,2.4,0,0
5309810,2012,0,0,1,0,0,0,2.41,0,0
5309810,2013,0,0,1,0,0,0,2.75,0,0
5309810,2014,0,0,1,0,0,0,2.39,0,0
5309810,2015,0,0,0,1,0,0,2.43,0,0
5309840,2002,0,1,0,0,0,0,0,0,0
5309840,2003,0,1,0,0,0,0,2.11,0,0
5309840,2004,0,1,0,0,0,0,1.84,0,0
5309840,2005,0,1,0,0,0,0,1.75,0,0
5309840,2006,0,1,0,0,0,0,2.12,0,0
5309840,2007,0,1,0,0,0,0,1.99,0,0
5309840,2008,0,1,0,0,0,0,2.15,0,0
5309840,2009,0,0,1,0,0,0,2.63,0,0
5309840,2010,0,0,1,0,0,0,2.57,0,0
5309840,2011,0,0,1,0,0,0,2.58,0,0
5309840,2012,0,0,1,0,0,0,2.34,0,0
5309840,2013,0,0,1,0,0,0,3.24,0,0
5309840,2014,0,0,1,0,0,0,2.5,0,0
5309840,2015,0,0,0,1,0,0,2.24,0,0
5309870,2002,0,1,0,0,0,0,1.53,0,0
5309870,2003,0,1,0,0,0,0,2.04,0,0
5309870,2004,0,1,0,0,0,0,2.03,0,0
5309870,2005,0,1,0,0,0,0,2.53,0,0
5309870,2006,0,1,0,0,0,0,2.3,0,0
5309870,2007,0,1,0,0,0,0,2.1,0,0
5309870,2008,0,1,0,0,0,0,2.24,0,0
5309870,2009,0,0,1,0,0,0,2.34,0,0
5309870,2010,0,0,1,0,0,0,2.29,0,0
5309870,2011,0,0,1,0,0,0,2.37,0,0
5309870,2012,0,0,1,0,0,0,2.61,0,0
5309870,2013,0,0,1,0,0,0,2.52,0,0
5309870,2014,0,0,1,0,0,0,3.04,0,0
5309870,2015,0,0,0,1,0,0,2.5,0,0
5309930,2002,0,1,0,0,0,0,1.6,0,0
5309930,2003,0,1,0,0,0,0,1.54,0,0
5309930,2004,0,1,0,0,0,0,1.95,0,0
5309930,2005,0,1,0,0,0,0,2.03,0,0
5309930,2006,0,1,0,0,0,0,2.13,0,0
5309930,2007,0,1,0,0,0,0,2.13,0,0
5309930,2008,0,1,0,0,0,0,1.93,0,0
5309930,2009,0,0,1,0,0,0,1.82,0,0
5309930,2010,0,0,1,0,0,0,1.82,0,0
5309930,2011,0,0,1,0,0,0,2.06,0,0
5309930,2012,0,0,1,0,0,0,2.04,0,0
5309930,2013,54,0,1,0,54,0,2.42,1,1
5309930,2014,0,0,1,0,0,0,0,1,0
5309930,2015,0,0,0,1,0,0,1.93,1,0
5309990,2002,0,1,0,0,0,0,1.61,0,0
5309990,2003,0,1,0,0,0,0,0,0,0
5309990,2004,0,1,0,0,0,0,2.48,0,0
5309990,2005,0,1,0,0,0,0,2.35,0,0
5309990,2006,0,1,0,0,0,0,2,0,0
5309990,2007,0,1,0,0,0,0,2.26,0,0
5309990,2008,0,1,0,0,0,0,0,0,0
5309990,2009,0,0,1,0,0,0,2.29,0,0
5309990,2010,0,0,1,0,0,0,0,0,0
5309990,2011,0,0,1,0,0,0,0,0,0
5309990,2012,0,0,1,0,0,0,1.78,0,0
5309990,2013,0,0,1,0,0,0,0,0,0
5309990,2014,0,0,1,0,0,0,0,0,0
5309990,2015,0,0,0,1,0,0,2.41,0,0
5310050,2002,0,1,0,0,0,0,2.02,0,0
5310050,2003,0,1,0,0,0,0,2.51,0,0
5310050,2004,50,1,0,0,50,0,2.68,1,1
5310050,2005,51,1,0,0,51,0,2.47,1,1
5310050,2006,25,1,0,0,25,0,2.57,1,1
5310050,2007,0,1,0,0,0,0,2.46,1,0
5310050,2008,0,1,0,0,0,0,2.42,1,0
5310050,2009,0,0,1,0,0,0,2.57,1,0
5310050,2010,0,0,1,0,0,0,2.83,1,0
5310050,2011,0,0,1,0,0,0,2.88,1,0
5310050,2012,0,0,1,0,0,0,2.74,1,0
5310050,2013,0,0,1,0,0,0,3.18,1,0
5310050,2014,38,0,1,0,38,0,0,1,1
5310050,2015,0,0,0,1,0,0,2.49,1,0
5310110,2002,0,1,0,0,0,0,1.505,0,0
5310110,2003,0,1,0,0,0,0,1.38,0,0
5310110,2004,0,1,0,0,0,0,1.7,0,0
5310110,2005,0,1,0,0,0,0,2.02,0,0
5310110,2006,52,1,0,0,52,0,1.94,1,1
5310110,2007,26,1,0,0,26,0,2.16,1,1
5310110,2008,0,1,0,0,0,0,1.95,1,0
5310110,2009,0,0,1,0,0,0,1.97,1,0
5310110,2010,52,0,1,0,52,0,1.97,1,1
5310110,2011,52,0,1,0,52,0,2.02,1,1
5310110,2012,96,0,1,0,96,0,2.25,1,1
5310110,2013,70,0,1,0,70,0,2.39,1,1
5310110,2014,214,0,1,0,214,0,2.02,1,1
5310110,2015,0,0,0,1,0,0,1.9,1,0
5310140,2002,31,1,0,0,31,0,1.75,1,1
5310140,2003,0,1,0,0,0,0,2.04,1,0
5310140,2004,0,1,0,0,0,0,2.29,1,0
5310140,2005,0,1,0,0,0,0,2.4,1,0
5310140,2006,0,1,0,0,0,0,2.39,1,0
5310140,2007,0,1,0,0,0,0,2.49,1,0
5310140,2008,0,1,0,0,0,0,2.3,1,0
5310140,2009,0,0,1,0,0,0,2.39,1,0
5310140,2010,0,0,1,0,0,0,2.39,1,0
5310140,2011,0,0,1,0,0,0,2.53,1,0
5310140,2012,40,0,1,0,40,0,2.43,1,1
5310140,2013,0,0,1,0,0,0,2.49,1,0
5310140,2014,0,0,1,0,0,0,2.59,1,0
5310140,2015,0,0,0,1,0,0,2.34,1,0
5310170,2002,0,1,0,0,0,0,1.85,0,0
5310170,2003,0,1,0,0,0,0,1.84,0,0
5310170,2004,0,1,0,0,0,0,2.12,0,0
5310170,2005,0,1,0,0,0,0,2.18,0,0
5310170,2006,0,1,0,0,0,0,2.31,0,0
5310170,2007,0,1,0,0,0,0,2.33,0,0
5310170,2008,0,1,0,0,0,0,1.99,0,0
5310170,2009,0,0,1,0,0,0,1.87,0,0
5310170,2010,0,0,1,0,0,0,2.1,0,0
5310170,2011,0,0,1,0,0,0,2.1,0,0
5310170,2012,0,0,1,0,0,0,2.13,0,0
5310170,2013,0,0,1,0,0,0,2.09,0,0
5310170,2015,0,0,0,1,0,0,2.19,NA,0
